original_gene_id,hugo_symbol,mean_abs_shap_basal,mean_abs_shap_her2,mean_abs_shap_luminal_A,mean_abs_shap_luminal_B,mean_abs_shap_normal,mean_abs_shap_overall
1048,CEACAM5,0.005391289196387314,0.003413284948864107,0.003461545356623103,0.0035510483089366833,0.0017550413111158442,0.00351444182438541
1051,CEBPB,0.004063120765228901,0.004825538217016218,0.0052479087861334916,0.0047879838748265775,0.0022097375345946583,0.004226857835559969
10512,SEMA3C,0.0025266567393614882,0.0035828362376814876,0.003839958456012301,0.00350907187659602,0.001277395939170638,0.0029471838497643872
10518,CIB2,0.0014985492918800755,0.0015893247184180402,0.001648815267582866,0.0012005311011424517,0.0010417400037479132,0.0013957920765542693
10551,AGR2,0.005235359278794983,0.0032271159666472783,0.003981775554746565,0.0040548186930123966,0.002021882438457286,0.0037041903863317014
10560,SLC19A2,0.004631536482599634,0.006294474426172247,0.006882674307446705,0.006985686899916272,0.0031667149752267125,0.005592217418272314
10568,SLC34A2,0.0034132844397061846,0.005050417795495881,0.006345695922598822,0.0064559540804879426,0.0029321274863860357,0.004839495944934973
1058,CENPA,0.003091066494284419,0.004370670036289289,0.0051086022714303325,0.005712541702653847,0.00190324373325732,0.004037224847583042
10603,SH2B2,0.0033675406168723276,0.0028416269038687744,0.0037985544097229916,0.0033234270899236275,0.0018809967413794192,0.003042429152353428
10612,TRIM3,0.0046765413655807655,0.004257107957990058,0.003660946519852787,0.003651103588348011,0.001994654332070478,0.0036480707527684203
10615,SPAG5,0.004907587608567281,0.006078314627754599,0.007132873875623544,0.007500962388763288,0.003096372674666937,0.0057432222350751305
1062,CENPE,0.0018240484946280256,0.0026795677121791246,0.002794529746329265,0.0024278152215794417,0.0012262355049634163,0.0021904393359358544
10622,POLR3G,0.0038957950118456075,0.005620946196968871,0.00756062917469189,0.007136556226436533,0.003149264893320816,0.0054726383006527424
1063,CENPF,0.0021058243434969293,0.002314862896647491,0.0027139707315928883,0.0021481026294688987,0.0012531679491839826,0.002107185710078038
10635,RAD51AP1,0.001530884231555685,0.0010475688005352139,0.0014438013275633445,0.00088005609240126,0.0008088452895125955,0.0011422311483136197
10643,IGF2BP3,0.0011142719812995507,0.0014647807907663458,0.0019996178615177425,0.0016429445287257842,0.0013932446251639352,0.0015229719574946716
10644,IGF2BP2,0.003992216657594794,0.003894968054151965,0.00477961595797219,0.005870116357608919,0.0023002115555949246,0.004167425716584559
10647,SCGB1D2,0.0036303590452436856,0.003996161640304168,0.004882639371354757,0.005691307741953403,0.0018643177576669516,0.004012957111304593
10656,KHDRBS3,0.003544720137494585,0.0038441369331789674,0.00477737371276835,0.005917375198328089,0.0019043545178043927,0.003997592099914877
10683,DLL3,0.0028873191943144063,0.0034332241078401733,0.0033956294126394008,0.0029273546501555167,0.0018081275206682428,0.002890330977123548
107,ADCY1,0.006931914880898167,0.008885185320727924,0.010905492021962004,0.010480098808355306,0.003933950439521118,0.008227328294292905
10720,UGT2B11,0.0025086162523486836,0.0026522826863520535,0.002611934601694295,0.0019633103241530688,0.001962109009176902,0.0023396505747450007
10721,POLQ,0.002332321939292586,0.002780339627257415,0.0032898403344048164,0.0035364520229459826,0.0018058036260561426,0.0027489515099913884
10733,PLK4,0.002429196746360325,0.0027955885368362893,0.0018296848750902126,0.0016089213966060327,0.0013335010711585053,0.0019993785252102733
10742,RAI2,0.0015483019415884175,0.0019906534925367776,0.002918984640154045,0.002337618388288541,0.0020313909807264867,0.0021653898886588537
10753,CAPN9,0.0055857643158639565,0.0064822754184983376,0.008205037799132155,0.009785126344536597,0.004364624016643467,0.006884565578934904
10761,PLAC1,0.0034189678138036228,0.004602929072609031,0.005889655770419945,0.004636408838716245,0.0029269555423111016,0.004294983407571989
10788,IQGAP2,0.004840642406926046,0.005363316152000133,0.007353172113017554,0.005847198510519654,0.0028118658291247105,0.005243239002317619
10804,GJB6,0.003177045565908202,0.00295536431130965,0.002119746427242473,0.001784721173318853,0.0015618889091391403,0.0023197532773836637
10809,STARD10,0.0034804079447422905,0.001927242783394276,0.0022711643848362943,0.001878921766515815,0.0016908482608740468,0.0022497170280725443
10811,NOXA1,0.0014525689206811411,0.0011919411795613761,0.001480229315390457,0.001391573130324217,0.000654724658049762,0.0012342074408013908
10815,CPLX1,0.0046090104589428995,0.005538368978461351,0.006591274305128289,0.005128053358919608,0.0035395365325483078,0.005081248726800091
10818,FRS2,0.0025414703341760997,0.005049432707221745,0.003678298152738718,0.002694796643891889,0.0016876997986007846,0.003130339527325847
10840,ALDH1L1,0.004262180589469548,0.004603034010410138,0.0063235318084062615,0.00449866941338379,0.00284532886183304,0.004506548936700555
10841,FTCD,0.003848431442166629,0.0031002373076492577,0.00236297845927439,0.001419012885611843,0.0015878945437511644,0.002463710927690657
10861,SLC26A1,0.004136601105256209,0.0049106161677494415,0.0063692105770781155,0.005867727892543771,0.0021907169919168318,0.004694974546908874
1087,CEACAM7,0.002793366770761698,0.004415220753417776,0.0033968559355928426,0.0039925353429477,0.0019530390354695127,0.0033102035676379057
