original_gene_id,hugo_symbol,mean_abs_shap_basal,mean_abs_shap_her2,mean_abs_shap_luminal_A,mean_abs_shap_luminal_B,mean_abs_shap_normal,mean_abs_shap_overall
10389,SCML2,0.002875967077012599,0.0069551549263245395,0.01593734927514062,0.005961494579781624,0.000144741413854382,0.006374941454422753
10397,NDRG1,0.008226988040280271,0.0013715082413025288,0.0005774809803504866,0.0073599979574533346,7.300445809541544e-05,0.003521795935496407
10402,ST3GAL6,0.003380690919637958,0.0017926138069830526,0.006876102053278911,0.00010490686725456053,0.005183198279011628,0.003467502385233222
10403,NDC80,0.005643871885394369,0.0006323118014761325,0.01372907670245861,0.015889987912579638,0.007172464674752487,0.008613542595332247
10411,RAPGEF3,0.0005615997330017114,0.011752149203514318,0.00048431268061280004,0.005421537133498434,0.006253403918683906,0.004894600533862234
10451,VAV3,0.005669412708044194,0.0007524812725763491,0.001953498771606101,0.0023099995990399254,0.004560477729759608,0.0030491740162052355
10460,TACC3,0.006023061969276058,0.0036643487253064213,0.01222771082886506,0.015793765573559947,0.005924757067443737,0.008726728832890242
10468,FST,0.0032896069414376956,0.002699195410763274,0.003605856592259703,0.0043906677625003,0.0001944126766228562,0.0028359478767167657
1047,CLGN,0.0020363597945897037,0.0023596018710521217,0.001556693336185942,0.021054458757220697,0.015101717795218695,0.008421766310853432
10477,UBE2E3,0.0024320401924444236,0.0007380971283670097,0.00432525110199911,0.0034765789308420034,0.004631684455136787,0.0031207303617578667
10479,SLC9A6,0.0016092336037883347,0.001378118206123499,0.0062460640665866944,0.0013039936980746636,0.007781217192741353,0.003663725353462909
1048,CEACAM5,0.01279299949234827,0.008596024690952655,4.521521328161327e-05,0.013422776391273462,0.009180644554385718,0.008807532068448342
1051,CEBPB,0.007001542300384022,0.007093557570553866,0.005344538316955309,0.0009014832300272942,0.004535172861368182,0.004975258855857734
10512,SEMA3C,4.1066945318082916e-05,0.00562251798984555,0.007439227005996989,0.0023260299907789626,0.0004683920850684387,0.0031794468034016046
10518,CIB2,0.006879775005001777,0.004049038088475513,0.012631519759173787,0.0003483157356176704,0.0013542597316120232,0.005052581663976154
10551,AGR2,0.009117841147674216,0.001722745565183778,0.002001097401701318,0.009800522273545373,0.0009610117597035543,0.004720643629561648
10560,SLC19A2,0.000886239131945811,0.020596792454430503,0.003394849318631489,0.02881645892424845,0.003938451528883173,0.011526558271627886
10568,SLC34A2,0.0027587511468802443,0.002684431323639761,0.0053618180367062005,0.014276314378859603,0.0034715132314271594,0.005710565623502593
1058,CENPA,0.007763787412952705,0.00046037004243869106,0.012555873490420746,0.011636376950403302,0.007304704230099727,0.007944222425263034
10603,SH2B2,0.009807491874495002,0.0029357926638768133,0.009326648939414943,0.010338162306276658,0.006921531581011731,0.007865925473015031
10612,TRIM3,0.008569899169939924,0.01693381905648048,5.8348294050421786e-05,0.0006101386220645024,0.009032521688948468,0.007040945366296759
10615,SPAG5,0.00405847741187444,0.008074118208371926,0.012543500468117766,0.013470108834020052,0.013059424548303895,0.010241125894137617
1062,CENPE,0.0033631982630148677,1.2842052986330047e-05,0.00873952163078452,0.0113613589056369,0.005998022038157587,0.005894988578116041
10622,POLR3G,0.0010071875246173746,0.0025875922247437025,0.01689536833088582,0.014333236119534135,0.004142558599161642,0.0077931885597885345
1063,CENPF,0.007953342073348295,0.0009968736172669915,0.013304814900080526,0.013569865028504251,0.009215314752473622,0.009008042074334737
10635,RAD51AP1,0.006277123945899487,0.002742349263473666,0.007438567922658227,0.0067685142834358085,0.008349454112225875,0.006315201905538613
10643,IGF2BP3,0.008589612240734127,0.0022350968518260426,0.002170719567180984,0.0021713236713730324,0.0063540408421168156,0.004304158634646201
10644,IGF2BP2,0.006711410511536716,0.003721490607885405,0.0008080100919585582,0.0074102676434080195,0.005228402953087991,0.004775916361575338
