Entrez_ID,HUGO_Symbol,Mean_Abs_Linear_Weight,NonLinear_Importance,Coef_basal,Coef_her2,Coef_luminal_A,Coef_luminal_B,Coef_normal
4604,MYBPC1,0.010833510184933875,0.005493852145637216,0.0038917391207541913,-0.003344718421269784,0.020182803259860507,-0.023739057041064902,0.0030092330817199867
56165,TDRD1,0.010732464540833528,0.0012314035584475647,0.02683116135208382,-0.004488449420468602,-0.0018653226173294328,-0.016050174254477145,-0.004427215059808642
6289,SAA2,0.010596787834900116,0.01680679351603424,0.01552088764308047,-0.01161225165563604,0.010971081944169823,-0.013807685313233023,-0.0010720326183812278
55503,TRPV6,0.01047398934548632,0.004826589220942719,-0.005736789905082841,-0.017967313692478858,-0.0024808697661541064,0.015435141383031516,0.010749831980684289
10647,SCGB1D2,0.01027521954731032,0.003688793965259259,-0.01730613409639467,-0.002659322526538414,0.004081097032716928,0.02160695183555887,-0.005722592245342716
419,ART3,0.010132731415364759,0.008041654158786977,0.01665652942066996,-0.014492983251413103,-0.0007739560884647868,-0.010064889198534013,0.008675299117741942
653145,ANXA8,0.010043352441147896,0.004842431020523084,0.004067507142650736,-0.008047075519923058,0.021040873960219003,-0.01488473734310585,-0.002176568239840833
3854,KRT6B,0.009999282414962124,0.002290695834142884,0.011712380051952732,-0.0077011064724362074,-0.003916501460837793,-0.013380598104131308,0.013285825985452578
10720,UGT2B11,0.009800441464642146,0.02216620179438827,-0.009631765247077652,-0.008200833251038417,0.013751335092378207,-0.006668505163489296,0.010749768569227158
25928,SOSTDC1,0.009734889943226162,0.0010438520564377304,0.014523752879251565,-0.015402895748166607,0.0052833999687512696,-0.008934329109898798,0.00453007201006257
117159,DCD,0.009689260644663508,0.0011070315982574137,-0.013401677071467919,0.0029337336723603306,-0.010668962803218187,-0.00015251173697266402,0.02128941793929844
286133,SCARA5,0.009688068422520846,0.00901872036618005,-0.003308344137748163,-0.017138868004161353,0.01668098587864671,-0.003772958914392597,0.007539185177655405
9073,CLDN8,0.009676940101914316,0.013771198779498886,-0.014740334692547891,0.00842143864311501,0.00998113475629218,-0.009452015562237896,0.005789776855378596
4886,NPY1R,0.009657006351189245,0.04075083331048879,0.0017639690679896718,-0.01693318986694243,0.004856281240780658,0.017522265569202784,-0.007209326011030687
5655,KLK10,0.00964437897662588,0.0016069605762461204,-0.005897249023779071,0.009487486269364905,0.014623461172199797,-0.014934966689186308,-0.0032787317285993224
8424,BBOX1,0.009618852322317848,0.0025820795134619333,0.020084952000988508,-0.006676143597026848,-0.006999770049015695,-0.010371217159752078,0.003962178804806115
143425,SYT9,0.009427156908386792,0.008097924459158426,-0.004595903376506999,0.013831909391104727,0.009735982879862257,-0.01734046428617976,-0.0016315246082802231
114770,PGLYRP2,0.00929740041671925,0.005383144116673237,-0.01106844875785472,-0.01217505228394341,0.006491198046683365,0.012692881805501646,0.004059421189613119
810,CALML3,0.009290440675117263,0.001844891499328991,-0.009213388076140762,0.010950841246536787,-0.00753055959686374,-0.006482154014788658,0.01227526044125637
